model,country,feature,importance
XGBoost,Cameroon_DHS_2018,b4,0.001490883994847536
XGBoost,Cameroon_DHS_2018,h31,0.00028889498207718134
XGBoost,Cameroon_DHS_2018,hw70,0.1173648089170456
XGBoost,Cameroon_DHS_2018,v012,0.06526508182287216
XGBoost,Cameroon_DHS_2018,v212,0.02352542243897915
XGBoost,Cameroon_DHS_2018,hw72,0.07009682804346085
XGBoost,Cameroon_DHS_2018,v190,0.003513697301968932
XGBoost,Cameroon_DHS_2018,v040,0.12807852029800415
XGBoost,Cameroon_DHS_2018,h22,0.05243247002363205
XGBoost,Cameroon_DHS_2018,h11,0.005431388970464468
XGBoost,Cameroon_DHS_2018,h43,0.012027734890580177
XGBoost,Cameroon_DHS_2018,h34,0.0021228331606835127
XGBoost,Cameroon_DHS_2018,v191,0.18791699409484863
XGBoost,Cameroon_DHS_2018,v113,0.04532052204012871
XGBoost,Cameroon_DHS_2018,v116,0.012714344076812267
XGBoost,Cameroon_DHS_2018,v106,0.05802939087152481
XGBoost,Cameroon_DHS_2018,v025,0.005083813332021236
XGBoost,Cameroon_DHS_2018,v201,0.018641440197825432
XGBoost,Cameroon_DHS_2018,m13,0.006743565667420626
XGBoost,Cameroon_DHS_2018,v463z,0.0
XGBoost,Cameroon_DHS_2018,v151,0.0
TabPFN,Cameroon_DHS_2018,hw1,0.023797886800234692
TabPFN,Cameroon_DHS_2018,b4,9.02204734786638e-05
TabPFN,Cameroon_DHS_2018,h31,0.0013746564000515216
TabPFN,Cameroon_DHS_2018,hw70,0.0006268099659492377
TabPFN,Cameroon_DHS_2018,v012,0.001233831445730149
TabPFN,Cameroon_DHS_2018,v212,0.00036180324276176014
TabPFN,Cameroon_DHS_2018,hw72,-0.000672027467719527
TabPFN,Cameroon_DHS_2018,v190,-0.0072792171486862674
TabPFN,Cameroon_DHS_2018,v040,-0.007864542293989163
TabPFN,Cameroon_DHS_2018,h22,0.0027694456564087756
TabPFN,Cameroon_DHS_2018,h11,-0.0013238020696412001
TabPFN,Cameroon_DHS_2018,h43,-0.0025732282774662664
TabPFN,Cameroon_DHS_2018,h34,0.0007232837839026951
TabPFN,Cameroon_DHS_2018,v191,-0.0005723146300335103
TabPFN,Cameroon_DHS_2018,v113,-0.002869622786661452
TabPFN,Cameroon_DHS_2018,v116,-0.0012679479348792545
TabPFN,Cameroon_DHS_2018,v106,6.542936307489811e-05
TabPFN,Cameroon_DHS_2018,v025,-0.0015331353668400327
TabPFN,Cameroon_DHS_2018,v201,-0.004321434375070621
TabPFN,Cameroon_DHS_2018,m13,0.0006711188822995373
TabPFN,Cameroon_DHS_2018,v463z,0.0006880832580742346
TabPFN,Cameroon_DHS_2018,v151,0.0014452132866492827
LogReg,Mali_DHS_2023_2024,hw1,0.38925522571403043
LogReg,Mali_DHS_2023_2024,b4,0.044837429480741355
LogReg,Mali_DHS_2023_2024,h31,0.00018573405595646682
LogReg,Mali_DHS_2023_2024,hw70,0.1720351899837083
LogReg,Mali_DHS_2023_2024,v012,0.0891459101394884
LogReg,Mali_DHS_2023_2024,v212,0.017985778336270634
LogReg,Mali_DHS_2023_2024,hw72,0.009967483730301522
LogReg,Mali_DHS_2023_2024,v190,0.04614939553748007
LogReg,Mali_DHS_2023_2024,v040,0.03260846220551827
LogReg,Mali_DHS_2023_2024,h22,0.010889742036598857
LogReg,Mali_DHS_2023_2024,h11,0.007141102546505693
LogReg,Mali_DHS_2023_2024,h43,0.001566887736995683
LogReg,Mali_DHS_2023_2024,h34,0.004771494641066792
LogReg,Mali_DHS_2023_2024,v191,0.10225073879795811
LogReg,Mali_DHS_2023_2024,v113,0.0023505395438606458
LogReg,Mali_DHS_2023_2024,v116,0.016150967705588822
LogReg,Mali_DHS_2023_2024,v106,0.1688345835576189
LogReg,Mali_DHS_2023_2024,v025,0.006427337511280132
LogReg,Mali_DHS_2023_2024,v201,0.013835657532521358
LogReg,Mali_DHS_2023_2024,m13,0.0014070114574119942
LogReg,Mali_DHS_2023_2024,v463z,0.00062354568427953
LogReg,Mali_DHS_2023_2024,v151,0.005259658056106208
LightGBM,Mali_DHS_2023_2024,hw1,0.4577324217389531
LightGBM,Mali_DHS_2023_2024,b4,0.030766052416817395
LightGBM,Mali_DHS_2023_2024,h31,0.00879657457698509
LightGBM,Mali_DHS_2023_2024,hw70,0.19875792138809484
LightGBM,Mali_DHS_2023_2024,v012,0.0917256381270451
LightGBM,Mali_DHS_2023_2024,v212,0.06463330776585725
LightGBM,Mali_DHS_2023_2024,hw72,0.08301594958944311
LightGBM,Mali_DHS_2023_2024,v190,0.004978653793254749
LightGBM,Mali_DHS_2023_2024,v040,0.1152482992562022
LightGBM,Mali_DHS_2023_2024,h22,0.009510494779274913
LightGBM,Mali_DHS_2023_2024,h11,0.006750733024553223
LightGBM,Mali_DHS_2023_2024,h43,0.009677847030186456
LightGBM,Mali_DHS_2023_2024,h34,0.01616823652707231
LightGBM,Mali_DHS_2023_2024,v191,0.07066582049100659
LightGBM,Mali_DHS_2023_2024,v113,0.049463488145626795
LightGBM,Mali_DHS_2023_2024,v116,0.03474935562260696
LightGBM,Mali_DHS_2023_2024,v106,0.1449558854462974
LightGBM,Mali_DHS_2023_2024,v025,0.01324732898709083
LightGBM,Mali_DHS_2023_2024,v201,0.015287432803269342
LightGBM,Mali_DHS_2023_2024,m13,0.061536861481647234
LightGBM,Mali_DHS_2023_2024,v463z,0.0010959970448910549
LightGBM,Mali_DHS_2023_2024,v151,0.008862258339494517
XGBoost,Mali_DHS_2023_2024,hw1,0.4071836471557617
XGBoost,Mali_DHS_2023_2024,b4,0.017657902091741562
XGBoost,Mali_DHS_2023_2024,h31,0.0027981207240372896
XGBoost,Mali_DHS_2023_2024,hw70,0.16477850079536438
XGBoost,Mali_DHS_2023_2024,v012,0.07283686101436615
XGBoost,Mali_DHS_2023_2024,v212,0.03015281818807125
XGBoost,Mali_DHS_2023_2024,hw72,0.037589021027088165
XGBoost,Mali_DHS_2023_2024,v190,0.004774545319378376
XGBoost,Mali_DHS_2023_2024,v040,0.06191336736083031
XGBoost,Mali_DHS_2023_2024,h22,0.002138877520337701
XGBoost,Mali_DHS_2023_2024,h11,0.0
XGBoost,Mali_DHS_2023_2024,h43,0.0019019702449440956
XGBoost,Mali_DHS_2023_2024,h34,0.002533777616918087
XGBoost,Mali_DHS_2023_2024,v191,0.05229789391160011
XGBoost,Mali_DHS_2023_2024,v113,0.029918700456619263
XGBoost,Mali_DHS_2023_2024,v116,0.01889650896191597
XGBoost,Mali_DHS_2023_2024,v106,0.1295948028564453
XGBoost,Mali_DHS_2023_2024,v025,0.0016893598949536681
XGBoost,Mali_DHS_2023_2024,v201,0.0
XGBoost,Mali_DHS_2023_2024,m13,0.026209363713860512
XGBoost,Mali_DHS_2023_2024,v463z,0.0
XGBoost,Mali_DHS_2023_2024,v151,0.0
TabPFN,Mali_DHS_2023_2024,hw1,0.012576107839449934
TabPFN,Mali_DHS_2023_2024,b4,0.001322694319527007
TabPFN,Mali_DHS_2023_2024,h31,-8.027552632261514e-05
TabPFN,Mali_DHS_2023_2024,hw70,0.004412628175763445
TabPFN,Mali_DHS_2023_2024,v012,0.0012535781895183008
TabPFN,Mali_DHS_2023_2024,v212,7.514670012345181e-05
TabPFN,Mali_DHS_2023_2024,hw72,0.0007037195665172025
TabPFN,Mali_DHS_2023_2024,v190,-0.00023733113210089307
TabPFN,Mali_DHS_2023_2024,v040,0.001417555643194035
TabPFN,Mali_DHS_2023_2024,h22,-0.0002975151021253009
TabPFN,Mali_DHS_2023_2024,h11,0.00048666712676386225
TabPFN,Mali_DHS_2023_2024,h43,-0.00045816877148088244
TabPFN,Mali_DHS_2023_2024,h34,-0.00030264898810290487
TabPFN,Mali_DHS_2023_2024,v191,0.0015864762929919118
TabPFN,Mali_DHS_2023_2024,v113,0.0015217448694581526
TabPFN,Mali_DHS_2023_2024,v116,-0.0003788766597498938
TabPFN,Mali_DHS_2023_2024,v106,0.0054334680956249935
TabPFN,Mali_DHS_2023_2024,v025,0.000836116042411117
TabPFN,Mali_DHS_2023_2024,v201,0.000727087899457124
TabPFN,Mali_DHS_2023_2024,m13,0.0009271868333427635
TabPFN,Mali_DHS_2023_2024,v463z,0.0
TabPFN,Mali_DHS_2023_2024,v151,-0.00013710222585825438
