country,subgroup,value,model,accuracy,f1,sensitivity,specificity,auc
Gabon_DHS_2019_2021,age_group,48–59m,TabPFN,0.543859649122807,0.6388888888888888,0.71875,0.32,0.42625
Gabon_DHS_2019_2021,age_group,12–23m,LogReg,0.7065868263473054,0.807843137254902,0.824,0.35714285714285715,0.6784761904761905
Gabon_DHS_2019_2021,age_group,12–23m,LightGBM,0.7125748502994012,0.8260869565217391,0.912,0.11904761904761904,0.617904761904762
Gabon_DHS_2019_2021,age_group,12–23m,XGBoost,0.7664670658682635,0.8641114982578397,0.992,0.09523809523809523,0.6409523809523809
Gabon_DHS_2019_2021,age_group,12–23m,TabPFN,0.7425149700598802,0.8512110726643599,0.984,0.023809523809523808,0.6551428571428571
Gabon_DHS_2019_2021,age_group,36–47m,LogReg,0.6,0.7058823529411765,0.7659574468085106,0.32142857142857145,0.5919452887537995
Gabon_DHS_2019_2021,age_group,36–47m,LightGBM,0.49333333333333335,0.62,0.6595744680851063,0.21428571428571427,0.5319148936170213
Gabon_DHS_2019_2021,age_group,36–47m,XGBoost,0.5866666666666667,0.7102803738317757,0.8085106382978723,0.21428571428571427,0.5303951367781155
Gabon_DHS_2019_2021,age_group,36–47m,TabPFN,0.5333333333333333,0.6728971962616822,0.7659574468085106,0.14285714285714285,0.587386018237082
Gabon_DHS_2019_2021,age_group,6–11m,LogReg,0.671875,0.7961165048543689,0.8913043478260869,0.1111111111111111,0.5181159420289856
Gabon_DHS_2019_2021,age_group,6–11m,LightGBM,0.71875,0.8235294117647058,0.9130434782608695,0.2222222222222222,0.4855072463768116
Gabon_DHS_2019_2021,age_group,6–11m,XGBoost,0.71875,0.8333333333333334,0.9782608695652174,0.05555555555555555,0.5048309178743962
Gabon_DHS_2019_2021,age_group,6–11m,TabPFN,0.71875,0.8363636363636363,1.0,0.0,0.5543478260869565
Gabon_DHS_2019_2021,age_group,0–5m,LogReg,0.625,0.75,0.75,0.25,0.33333333333333337
Gabon_DHS_2019_2021,age_group,0–5m,LightGBM,0.75,0.8571428571428571,1.0,0.0,0.39583333333333337
Gabon_DHS_2019_2021,age_group,0–5m,XGBoost,0.75,0.8571428571428571,1.0,0.0,0.41666666666666663
Gabon_DHS_2019_2021,age_group,0–5m,TabPFN,0.75,0.8571428571428571,1.0,0.0,0.4375
Malawi_DHS_2024,sex,female,LogReg,0.5519125683060109,0.616822429906542,0.6407766990291263,0.4375,0.562257281553398
Malawi_DHS_2024,sex,female,LightGBM,0.6010928961748634,0.6604651162790698,0.6893203883495146,0.4875,0.6169902912621359
Malawi_DHS_2024,sex,female,XGBoost,0.6065573770491803,0.6756756756756757,0.7281553398058253,0.45,0.6
Malawi_DHS_2024,sex,female,TabPFN,0.5956284153005464,0.6666666666666666,0.7184466019417476,0.4375,0.6077669902912621
Malawi_DHS_2024,sex,male,LogReg,0.6368715083798883,0.7346938775510204,0.8256880733944955,0.34285714285714286,0.6347313237221495
Malawi_DHS_2024,sex,male,LightGBM,0.6089385474860335,0.7131147540983607,0.7981651376146789,0.3142857142857143,0.5777195281782438
Malawi_DHS_2024,sex,male,XGBoost,0.6089385474860335,0.7368421052631579,0.8990825688073395,0.15714285714285714,0.6020969855832242
Malawi_DHS_2024,sex,male,TabPFN,0.659217877094972,0.7489711934156379,0.8348623853211009,0.38571428571428573,0.6724115334207077
Malawi_DHS_2024,wealth,poorer,LogReg,0.5714285714285714,0.6511627906976745,0.717948717948718,0.3870967741935484,0.6013234077750207
Malawi_DHS_2024,wealth,poorer,LightGBM,0.5714285714285714,0.6341463414634146,0.6666666666666666,0.45161290322580644,0.555004135649297
Malawi_DHS_2024,wealth,poorer,XGBoost,0.6142857142857143,0.6896551724137931,0.7692307692307693,0.41935483870967744,0.5723738626964433
Malawi_DHS_2024,wealth,poorer,TabPFN,0.6285714285714286,0.675,0.6923076923076923,0.5483870967741935,0.6538461538461539
Malawi_DHS_2024,wealth,richer,LogReg,0.6231884057971014,0.717391304347826,0.7857142857142857,0.37037037037037035,0.6887125220458553
Malawi_DHS_2024,wealth,richer,LightGBM,0.5652173913043478,0.6590909090909091,0.6904761904761905,0.37037037037037035,0.5582010582010583
Malawi_DHS_2024,wealth,richer,XGBoost,0.6376811594202898,0.7422680412371134,0.8571428571428571,0.2962962962962963,0.5740740740740741
Malawi_DHS_2024,wealth,richer,TabPFN,0.6521739130434783,0.75,0.8571428571428571,0.3333333333333333,0.7213403880070547
Malawi_DHS_2024,wealth,middle,LogReg,0.582089552238806,0.631578947368421,0.6486486486486487,0.5,0.6450450450450451
Malawi_DHS_2024,wealth,middle,LightGBM,0.5522388059701493,0.6052631578947368,0.6216216216216216,0.4666666666666667,0.6045045045045045
Malawi_DHS_2024,wealth,middle,XGBoost,0.5970149253731343,0.6582278481012658,0.7027027027027027,0.4666666666666667,0.6342342342342343
Malawi_DHS_2024,wealth,middle,TabPFN,0.6268656716417911,0.7058823529411765,0.8108108108108109,0.4,0.690990990990991
Malawi_DHS_2024,wealth,richest,LogReg,0.6533333333333333,0.723404255319149,0.7906976744186046,0.46875,0.6293604651162791
Malawi_DHS_2024,wealth,richest,LightGBM,0.64,0.7157894736842105,0.7906976744186046,0.4375,0.6308139534883721
Malawi_DHS_2024,wealth,richest,XGBoost,0.64,0.7157894736842105,0.7906976744186046,0.4375,0.6242732558139534
Malawi_DHS_2024,wealth,richest,TabPFN,0.6666666666666666,0.7524752475247525,0.8837209302325582,0.375,0.6526162790697674
Malawi_DHS_2024,wealth,poorest,LogReg,0.6071428571428571,0.7079646017699115,0.7547169811320755,0.3548387096774194,0.642726719415703
Malawi_DHS_2024,wealth,poorest,LightGBM,0.5952380952380952,0.711864406779661,0.7924528301886793,0.25806451612903225,0.5441265976871577
Malawi_DHS_2024,wealth,poorest,XGBoost,0.6309523809523809,0.752,0.8867924528301887,0.1935483870967742,0.5824710894704809
Malawi_DHS_2024,wealth,poorest,TabPFN,0.6785714285714286,0.7906976744186046,0.9622641509433962,0.1935483870967742,0.674984783931832
Malawi_DHS_2024,education,primary,LogReg,0.6224066390041494,0.7165109034267912,0.8156028368794326,0.35,0.6822695035460993
Malawi_DHS_2024,education,primary,LightGBM,0.6224066390041494,0.707395498392283,0.7801418439716312,0.4,0.5929078014184397
Malawi_DHS_2024,education,primary,XGBoost,0.5975103734439834,0.7033639143730887,0.8156028368794326,0.29,0.6175886524822695
Malawi_DHS_2024,education,primary,TabPFN,0.6265560165975104,0.7151898734177216,0.8014184397163121,0.38,0.6849290780141843
Malawi_DHS_2024,education,secondary,LogReg,0.6631578947368421,0.7090909090909091,0.7222222222222222,0.5853658536585366,0.6779584462511291
Malawi_DHS_2024,education,secondary,LightGBM,0.631578947368421,0.6846846846846847,0.7037037037037037,0.5365853658536586,0.6300813008130082
Malawi_DHS_2024,education,secondary,XGBoost,0.631578947368421,0.6902654867256637,0.7222222222222222,0.5121951219512195,0.6368563685636857
Malawi_DHS_2024,education,secondary,TabPFN,0.6631578947368421,0.7142857142857143,0.7407407407407407,0.5609756097560976,0.7091237579042458
Malawi_DHS_2024,education,no education,LogReg,0.6666666666666666,0.8,1.0,0.0,0.7551020408163265
Malawi_DHS_2024,education,no education,LightGBM,0.6190476190476191,0.75,0.8571428571428571,0.14285714285714285,0.6428571428571429
Malawi_DHS_2024,education,no education,XGBoost,0.7619047619047619,0.8484848484848485,1.0,0.2857142857142857,0.6530612244897959
Malawi_DHS_2024,education,no education,TabPFN,0.6666666666666666,0.8,1.0,0.0,0.6836734693877551
Malawi_DHS_2024,residence,rural,LogReg,0.6013513513513513,0.6878306878306878,0.7514450867052023,0.3902439024390244,0.6450021147610321
Malawi_DHS_2024,residence,rural,LightGBM,0.581081081081081,0.6574585635359116,0.6878612716763006,0.43089430894308944,0.5795385121481272
Malawi_DHS_2024,residence,rural,XGBoost,0.5777027027027027,0.6736292428198434,0.7456647398843931,0.34146341463414637,0.6132337045913812
Malawi_DHS_2024,residence,rural,TabPFN,0.6216216216216216,0.7005347593582888,0.7572254335260116,0.43089430894308944,0.6793552328586869
Malawi_DHS_2024,residence,urban,LogReg,0.4696969696969697,0.5882352941176471,0.6410256410256411,0.2222222222222222,0.42830009496676164
Malawi_DHS_2024,residence,urban,LightGBM,0.5909090909090909,0.6746987951807228,0.717948717948718,0.4074074074074074,0.5707502374169041
Malawi_DHS_2024,residence,urban,XGBoost,0.6363636363636364,0.7209302325581395,0.7948717948717948,0.4074074074074074,0.6163342830009496
Malawi_DHS_2024,residence,urban,TabPFN,0.5606060606060606,0.6813186813186813,0.7948717948717948,0.2222222222222222,0.5018993352326685
Malawi_DHS_2024,age_group,24–35m,LogReg,0.4961832061068702,0.3888888888888889,0.35,0.6197183098591549,0.4694835680751174
Malawi_DHS_2024,age_group,24–35m,LightGBM,0.5114503816793893,0.4666666666666667,0.4666666666666667,0.5492957746478874,0.47957746478873237
Malawi_DHS_2024,age_group,24–35m,XGBoost,0.5114503816793893,0.39622641509433965,0.35,0.647887323943662,0.4485915492957746
Malawi_DHS_2024,age_group,24–35m,TabPFN,0.5419847328244275,0.0625,0.03333333333333333,0.971830985915493,0.42288732394366196
Malawi_DHS_2024,age_group,12–23m,LogReg,0.6071428571428571,0.725,0.8285714285714286,0.23809523809523808,0.5761148904006047
Malawi_DHS_2024,age_group,12–23m,LightGBM,0.6130952380952381,0.723404255319149,0.8095238095238095,0.2857142857142857,0.5673469387755102
Malawi_DHS_2024,age_group,12–23m,XGBoost,0.6190476190476191,0.7419354838709677,0.8761904761904762,0.19047619047619047,0.5830687830687831
Malawi_DHS_2024,age_group,12–23m,TabPFN,0.6130952380952381,0.7509578544061303,0.9333333333333333,0.07936507936507936,0.6044595616024189
Malawi_DHS_2024,age_group,6–11m,LogReg,0.7222222222222222,0.8387096774193549,1.0,0.0,0.6068376068376069
Malawi_DHS_2024,age_group,6–11m,LightGBM,0.7037037037037037,0.8181818181818182,0.9230769230769231,0.13333333333333333,0.541880341880342
Malawi_DHS_2024,age_group,6–11m,XGBoost,0.7222222222222222,0.8387096774193549,1.0,0.0,0.5264957264957265
Malawi_DHS_2024,age_group,6–11m,TabPFN,0.7222222222222222,0.8387096774193549,1.0,0.0,0.49230769230769234
